;ECO_ID;ECO_NAME;Threshold;Ecoregion baseline;er_base_N_so2;N_th_so2;NHx_perc;NOy_perc;leaf_nh3;leaf_nox;leaf_so2
33;440;Araucaria moist forests;12.7;14.5;15.594909611993094;13.6589897980905;0.5672578764077871;0.43274212411434915;1.1911085183272392;0.17938373846133174;0.9664691861668151
34;597;Araya and Paria xeric scrub;4.4;4.9;3.059543929883439;2.747345516220377;0.5339130421795353;0.46608695656819704;0.6796322067865981;0.12000267866061562;0.25979110842713865
35;407;Arctic coastal tundra;10.0;0.1;0.13152917169985068;13.152916973991335;0.6293153918109962;0.3706846153225326;1.1284917685722429;0.37187775584793575;0.9957097453972445
36;778;Russian Arctic desert;10.0;0.2;0.06387805173554162;3.1939025391842244;0.5330619706085193;0.46693803254993044;0.0677977282089015;0.17957307458158123;1.1124695407203125
37;408;Arctic foothills tundra;10.0;0.1;0.1341500878406433;13.415008584165122;0.5770126949260093;0.4229873040179863;1.1867581388526718;0.36694725140675877;1.1825483007729847
38;346;Arizona Mountains forests;3.7;3.8;5.993330267430681;5.835611123093985;0.6003771501067993;0.3996228478436554;1.8202065314318256;0.1905554191711159;0.77950118332149
39;181;Arnhem Land tropical savanna;15.0;2.9;0.8876870094703846;4.591484380750929;0.6676590112636934;0.3323409842959514;0.23329709507737825;0.10710686145017642;0.26783422175034516
40;598;Atacama desert;1.5;2.0;4.300023269155971;3.2250174518669783;0.4082396495995642;0.5917603500639501;3.003639325347766;0.3399835307938546;2.565263445869849
41;441;Atlantic Coast restingas;20.0;7.3;4.781201807075037;13.099182690826016;0.5633710252598529;0.4366289850245974;0.6608541329669164;0.1414107103148205;0.4587514801644394
42;839;Saharan Atlantic coastal desert;5.0;1.4;0.8840225385192084;3.15722340562151;0.336819773929499;0.6631802259368847;0.8485860748540408;0.13050671832836658;0.3951439843289685
43;347;Atlantic coastal pine barrens;7.5;16.9;51.88612668897792;23.026388103621557;0.48099538884246423;0.5190046164274768;3.9989006225459076;0.4307532351447477;0.8906927471522066
44;5;Congolian coastal forests;9.8;11.9;13.602554092627388;11.202103729496793;0.6446267122127102;0.3553732847415483;1.2262942536845733;0.15687550782792198;1.0135631088953971
45;664;European Atlantic mixed forests;12.5;19.1;51.979528169969754;34.01801513862718;0.5920845014490953;0.4079154962610125;2.744888496082601;0.5580693383549484;1.4041464913271926
46;193;Australian Alps montane grasslands;4.6;5.0;3.3369533050999074;3.0699970406919146;0.548252283075571;0.4517477198451334;0.6241814453596657;0.16967521036563885;0.43441923244236447
47;812;Azerbaijan shrub desert and steppe;5.0;5.9;19.25488551515044;16.317699325351718;0.6704353404860456;0.32956465645591637;2.9733934751599853;0.7784050830203849;1.8952701767288531
48;813;Badghyz and Karabil semi-desert;3.7;3.0;16.10856069916535;19.867224862303935;0.6169299716630017;0.38307002643357;5.025086800714532;1.2752311436716481;3.38194113533319
49;612;Bahamian-Antillean mangroves;4.9;5.4;6.5280637069396645;5.923613259089736;0.5690880228467067;0.43091197798807046;1.5008714816892677;0.12130156028338245;0.4763751984974436
50;442;Bahia coastal forests;20.0;7.6;7.253978379910135;19.089417028777813;0.5585716471911776;0.4414283571125174;0.9704501202778864;0.20425153225343662;0.6306580296467361
51;443;Bahia interior forests;20.0;9.6;14.297720926473996;29.78691741319507;0.5692683986777889;0.4307316020514329;1.608177447971789;0.2668666799499646;0.943283405984159
52;426;Baja California desert;5.0;2.6;2.748107159188893;5.284821653824743;0.5949435250791867;0.40505647418740626;1.2558782175297045;0.11246409207448314;0.3498039840417724
53;521;Bajío dry forests;20.0;11.8;11.504901222583591;19.49983226545542;0.5982516612350209;0.40174833211695177;1.1105696343552829;0.1274364966146493;0.4479158020104132
54;646;Balkan mixed forests;11.5;12.9;39.42324589784626;35.1447551342552;0.5950232341267359;0.40497676834428764;2.9545894745169474;0.6923682049639803;1.646016801294997
55;522;Balsas dry forests;10.5;12.0;13.063509718991607;11.430571004117656;0.5870703221676867;0.41292967539497866;1.2569524076353669;0.14194071871110434;0.4507747219679679
56;647;Baltic mixed forests;12.5;15.7;50.08194185567007;39.87415801281961;0.5687187902940404;0.43128121021509064;3.4585072990681414;0.5656275959627836;1.6773462211821482
57;814;Baluchistan xeric woodlands;5.0;4.0;11.6592860469389;14.574107558673628;0.5577552445427417;0.4422447552945817;2.683546388310695;0.7551664230903036;2.056078160075407
58;136;Banda Sea Islands moist deciduous forests;20.0;2.1;0.3970739414592874;3.781656757063162;0.6234928294711051;0.3765071687419808;0.14962499330796497;0.06127418711274663;0.15259278021973424
59;564;Belizian pine savannas;6.4;6.2;3.470472721491606;3.5824235646515077;0.6197383885697547;0.38026161017987126;0.6184639628787366;0.0755024788363922;0.24243666083759477
60;565;Beni savanna;15.0;8.5;8.762218760851171;15.46273898973736;0.6761741613292024;0.32382583866941583;0.9729227713933359;0.21805740812896826;1.5032386939076057
61;779;Russian Bering tundra;10.0;0.3;0.09507380400616466;3.1691266742757094;0.5791355559495219;0.42086444407016294;0.17630566074450923;0.1395158731217772;1.862572525059432
62;409;Beringia lowland tundra;10.0;0.3;0.33177458702378493;11.059152461341595;0.5937852906451488;0.40621471328188474;0.938426565802279;0.32163367861027414;2.097506780907781
63;410;Beringia upland tundra;10.0;0.2;0.1737200181260079;8.686000776868898;0.6167564069686892;0.3832435957519573;0.6599452365219588;0.2972889740909334;2.191406765639919
64;137;Biak-Numfoor rain forests;20.0;1.7;0.2867177000665854;3.3731493179337737;0.6368273963805128;0.3631726103399293;0.14203429330305364;0.0492957548278795;0.1759935604469856
65;348;Blue Mountains forests;3.7;3.4;13.761572797342406;14.975828800576641;0.6459059776421503;0.3540940230456966;4.259469327187412;0.6074666503523555;2.1382163533238105
66;742;Bohai Sea saline meadow;15.0;31.0;80.83740675529579;39.114874236433444;0.596212864366046;0.4037871468809533;2.2498917292755762;0.7377526258268639;1.4927426613475998
67;523;Bolivian montane dry forests;20.0;7.6;9.649101355714762;25.392372307355334;0.6206465555979744;0.37935344143943495;1.288726094696204;0.2393845719383948;1.7343294408331775
68;444;Bolivian Yungas;20.0;7.5;11.08415484529927;29.557746254131388;0.6066079227574569;0.39339207469747306;1.5016083498761301;0.2876505477537393;1.957396988506599
69;219;Borneo lowland rain forests;6.8;12.2;4.720009419761338;2.630824963620257;0.5942354621318573;0.40576453813714014;0.32544457239133695;0.11404999145953362;0.30021605676908364
70;221;Borneo peat swamp forests;20.0;14.2;5.714164108323702;8.048118570530342;0.6070785311287775;0.39292146925046517;0.34436180184352705;0.11506635139089141;0.3377685091936594
71;222;Brahmaputra Valley semi-evergreen forests;19.1;24.3;42.469693521468116;33.38152970074597;0.6173607290502144;0.3826392735297526;1.5215366522972984;0.4828823370274988;1.1921005801605484
72;182;Brigalow tropical savanna;15.0;4.4;1.753323636149835;5.9772395391394415;0.6551988521916887;0.3448011488588774;0.34256258675701823;0.11116454380790462;0.2644198445897315
73;349;British Columbia coastal conifer forests;7.5;1.4;7.327293286756037;39.2533575618166;0.5513661631250114;0.44863383184952316;6.472209767435051;0.6109105840197622;3.0310745392999228
74;411;Brooks-British Range tundra;10.0;0.2;0.3597548922690116;17.987744345412302;0.5728754380221301;0.4271245649343852;1.693339465359403;0.4423721261637541;1.6496608459232853
75;138;Buru rain forests;20.0;2.0;0.4099423559542147;4.0994235595421475;0.6094461575717688;0.3905538309967718;0.1572365053313748;0.06905101473584667;0.13905106292208846
76;525;Caatinga;5.6;7.5;6.524677415228578;4.8717591367040045;0.6007755921884851;0.39922440736881293;0.8616604711739586;0.1840035177227742;0.5535721705417092
77;445;Caatinga Enclaves moist forests;20.0;6.9;3.601950617331174;10.440436427673314;0.5609545795078251;0.4390454212934264;0.5152456192984514;0.11857770230590516;0.3486231542582545
78;691;Caledon conifer forests;7.3;5.7;4.089466682475669;5.237387330004339;0.5530260452178031;0.44697395599100237;0.7719489068074076;0.13554291336000338;0.4865929152356897
79;385;California Central Valley grasslands;6.6;5.7;8.097913196321615;9.376531383184927;0.6366358243726339;0.3633641762630848;1.5937134478573822;0.15801345650349685;0.5595598322866291
80;422;California coastal sage and chaparral;7.5;7.0;7.34148873567759;7.86588078822599;0.5295287890112925;0.4704712107339789;1.3747379639553305;0.10662764319036727;0.3601543823163714
81;423;California interior chaparral and woodlands;7.5;5.2;7.388591097227529;10.656622165729969;0.6164749674453707;0.38352503173374514;1.6299089513537433;0.15932264447006123;0.5130207963579111
82;424;California montane chaparral and woodlands;7.5;6.6;7.121382135220538;8.092479816047433;0.5552532717696756;0.44474673198833686;1.3615473593266405;0.11017021013817484;0.3659781112283679
83;2;Cameroon Highlands forests;20.0;16.5;16.838378932440104;20.41015628174558;0.625095949885782;0.37490404969978974;1.0336337213091429;0.1915310412682081;1.1438410325465587
84;566;Campos Rupestres montane savanna;11.3;11.2;19.251955763455868;19.423848556415756;0.5600005340428733;0.4399994618220835;1.8921457565959325;0.29899741774244126;1.0847067241295822
85;386;Canadian Aspen forests and parklands;5.3;6.6;19.651795319802442;15.780987378779573;0.6727730607459032;0.3272269387977017;2.920697138101115;0.5501566180583365;2.0766235687299286
86;413;Canadian Low Arctic tundra;10.0;0.3;0.5090087531390943;16.966957763763485;0.61154619800881;0.3884538021761898;1.5360832641509066;0.43562792579311266;1.4981710034380498
87;787;Canary Islands dry woodlands and forests;7.5;1.6;1.0693487162274862;;0.603707918345818;0.3962920812342225;0.6592888859556719;0.1421051374918506;0.2402811352952454
88;648;Cantabrian mixed forests;12.5;9.4;16.437557953348467;21.85845561225478;0.5666891560912569;0.43331084024579575;1.8070909437831686;0.3548246038721135;0.7670093560940631
89;190;Canterbury-Otago tussock grasslands;2.4;2.8;1.1461413991422098;0.9824069302807558;0.5989935432865859;0.4010064560484065;0.4082322924987589;0.08531373369455848;0.3955075646465674
90;183;Cape York Peninsula tropical savanna;15.0;2.2;0.7783598869738614;5.306999114341129;0.6588382814406286;0.34116171448078053;0.3101136352872345;0.0942972855792063;0.33121248591329905
91;446;Caqueta moist forests;8.8;7.3;7.98905957474589;9.63064690696763;0.6290365110546917;0.37096348898895976;1.2046271828439135;0.14296833869584907;1.2639993278522452
92;223;Cardamom Mountains rain forests;20.0;15.7;9.09186602571462;11.58199507792246;0.5913665569102116;0.40863344600846024;0.45025494537138827;0.19050130243123542;0.3992998338564151
93;207;Carnarvon xeric shrublands;5.0;1.3;0.27773285953849336;1.0682033450987474;0.6877576704114718;0.31224233185539285;0.17415728448294993;0.06647172852845272;0.08726605581523912
94;692;Carpathian montane forests;7.5;14.6;90.2099867282497;46.34074539618365;0.5732628197708672;0.426737182311496;6.951196442212569;0.9556876381595832;2.888629910223291
95;184;Carpentaria tropical savanna;15.0;3.1;1.8894426753079272;9.142464839197517;0.6907094150527432;0.30929058426699935;0.5212301181535927;0.16957823987596005;0.41389703422379664
96;649;Caspian Hyrcanian mixed forests;12.5;7.9;21.661145039312686;34.27396325604921;0.6213317443810435;0.3786682542195823;2.4821108209454428;0.6986267018370927;1.6367086117904972
97;815;Caspian lowland desert;5.0;5.3;10.173851619578937;9.5979728806088;0.6248230532841428;0.37517694766325893;1.5813312394264254;0.5839236834342211;1.388012800206529
98;447;Catatumbo moist forests;20.0;14.3;8.003023798557486;11.193040128408862;0.5850495130764922;0.4149504893301123;0.605265131060336;0.09510075890191708;0.27406444006806624
99;526;Cauca Valley dry forests;14.5;11.6;13.052579432830422;16.31572375449021;0.5372549845124635;0.4627450189138967;1.3853046098707653;0.14566486986909216;0.4147029414055216
100;448;Cauca Valley montane forests;14.2;13.8;15.60451863596867;16.056823302040513;0.5388959760382959;0.4611040238761244;1.3997854185535363;0.14176337404986283;0.46148386405134023
101;650;Caucasus mixed forests;6.5;7.0;28.232681568930936;26.216061456864445;0.6149088688044612;0.3850911314162896;4.0172517227588775;0.8169280307971569;2.1817243146966407
102;651;Celtic broadleaf forests;12.5;11.8;14.042965455201264;14.876022487511836;0.5541837068667115;0.44581629454868665;1.165339933211068;0.2770849976627163;0.7727567004126052
103;816;Central Afghan Mountains xeric woodlands;5.0;1.7;5.508841700577129;16.202475135465544;0.5439104664732052;0.45608953290006793;2.953660804199033;0.8606229239794176;2.2326747578126978
104;111;Central African mangroves;16.1;14.3;8.54214560665036;9.617380589699373;0.597099749676584;0.40290024974345756;0.6202103155865034;0.11154845579364096;0.7131661024165272
105;450;Central American Atlantic moist forests;5.2;6.7;3.3105572457350787;2.569387786252871;0.5725058892346173;0.4274941111311813;0.5615168283282703;0.07386645115199536;0.21820208903665042
106;527;Central American dry forests;8.3;7.7;3.560710062508148;3.8381680845311807;0.5578221277789486;0.44217787486209587;0.5299972686032779;0.07119242929935148;0.20623430657826572
107;451;Central American montane forests;7.5;7.9;3.9617080525429436;3.761115194352428;0.543077977721071;0.45692202436666596;0.5873174772104757;0.07604961235352692;0.2394106691912758
108;553;Central American pine-oak forests;20.0;8.6;4.4885676023585095;10.438528844789237;0.546404582080247;0.45359541664484715;0.6108238695321239;0.07826845877297138;0.23590831945363863
109;725;Central Anatolian steppe;15.0;11.7;18.274368821577198;23.428678358318265;0.6369687844520763;0.3630312136475991;1.285784437656993;0.47568607671610685;0.8745051872846764
110;652;Central Anatolian steppe and woodlands;10.3;11.4;17.729229798225475;16.018515178272022;0.6259393422567217;0.3740606576349624;1.263642935832206;0.48389931404792214;0.9073807114471847
111;352;Central-Southern Cascades Forests;4.4;3.6;15.677087029796219;19.160884655118814;0.5684370043444533;0.43156300281853227;5.1795089498628215;0.5498030329238281;1.5891414879867771
112;389;Central-Southern US mixed grasslands;15.0;16.2;34.203321301778885;31.669740454604238;0.6994673616091903;0.30053263890452947;2.148182435939023;0.2903905753194042;1.0768414418733976
113;587;Central Andean dry puna;3.6;3.5;9.528485358512608;9.800727797327253;0.5499279643087448;0.45007203695072706;3.305742723132634;0.34821938710758454;2.6015808849131696
114;588;Central Andean puna;4.6;4.8;12.768350391191305;12.236335305330051;0.6104418461725643;0.3895581565978918;2.931775680776752;0.38039110149820576;2.2731322827590246
115;589;Central Andean wet puna;5.6;5.4;15.196468887556287;15.759300790257623;0.5948485160696453;0.40515148380255916;3.0636777976682352;0.4516314350231883;2.3667305268178334
116;817;Central Asian northern desert;3.4;3.3;12.46602838480014;12.8437870062909;0.5009117588516151;0.4990882422864698;3.704137517013209;0.9296778529125822;2.1934507027298014
117;818;Central Asian riparian woodlands;5.0;3.1;10.167591991262592;16.399342425895526;0.5784302776133398;0.4215697176810981;2.9299183922784016;0.8821764911666409;2.0710741734012927
118;819;Central Asian southern desert;5.0;3.3;10.786351360704138;16.342956843276852;0.4765341725884655;0.5234658264973241;2.9464189926892823;0.9091204499854247;2.2127067301160808
119;350;Central British Columbia Mountain forests;0.6;0.8;3.4612820439479126;2.5959614942780935;0.5834163686235119;0.41658363168358675;5.084066021136143;0.5295805015757166;3.046032092863084
120;38;Central bushveld;2.1;2.8;6.092116374082762;4.5690873583731655;0.6069305539041282;0.3930694446463978;2.115430620217222;0.47751000543606276;1.3696476092194765
121;370;Central Canadian Shield forests;7.5;3.7;33.56772631156582;68.04268759249068;0.5751715176093203;0.4248284833423122;11.01336975053244;0.988901122768031;4.625780626511309
122;653;Central China Loess Plateau mixed forests;12.5;27.9;91.21096681832265;40.86512906157142;0.5962400748881412;0.4037599242575944;3.0250663821867096;0.8133667803349689;1.940421336749913
123;3;Central Congolian lowland forests;14.2;14.1;18.171701196245365;18.30057801457927;0.6677377300095215;0.3322622704783294;1.3783797131530506;0.1567704069139411;1.729150743896381
124;290;Central Deccan Plateau dry deciduous forests;20.0;26.8;15.540908760954913;11.597693435352095;0.6210974019580477;0.3789025997110078;0.3951244855059954;0.22642058097769327;0.24571531496732973
125;654;Central European mixed forests;12.5;13.2;50.48566540517571;47.808395960865475;0.5769939178065788;0.4230060819736217;3.9486110393902614;0.7613152982158443;2.267496288985907
126;387;Central US forest-grasslands transition;15.0;17.9;59.80654192015439;50.11721496762661;0.5986208810645114;0.4013791177933279;3.7123019236767356;0.48732104986439767;1.3128652180406737
127;291;Central Indochina dry forests;19.5;20.7;14.282282336218987;13.454323444030729;0.6095546793957065;0.390445321362417;0.5455185688597377;0.22307953143325018;0.49756058003506015
128;655;Central Korean deciduous forests;12.5;17.8;43.25543618067317;30.376009855812978;0.5671289486898178;0.4328710529894627;2.4246428099613038;0.5345845360046518;1.2061837932795771
129;427;Central Mexican matorral;5.0;11.3;12.458133367363875;5.5124482995932125;0.6062493696108942;0.3937506303304855;1.239487542272908;0.14688175462002395;0.4820131087872479
130;351;Central Pacific Northwest coastal forests;2.6;2.3;7.968246326371492;9.00758299046996;0.5523125076348916;0.44768749405941954;4.071624291753878;0.4988250829399576;1.9239640848123456
131;820;Central Persian desert basins;5.0;5.5;11.05439881237085;10.049453465791682;0.443407492246935;0.5565925086932986;1.8250135033629833;0.5617117919288879;1.2797812716336125
132;139;Central Range Papuan montane rain forests;3.5;3.8;1.2173303601428629;1.1212253457800554;0.5938329025195798;0.4061670992100685;0.33272800684577547;0.06026429165102521;0.3530391037617594
133;195;Papuan Central Range sub-alpine grasslands;10.0;3.3;1.0480254241788893;3.175834664613482;0.5763343967707455;0.42366560213525456;0.3297492405090531;0.06236406531413642;0.3740002802324888
134;208;Central Ranges xeric scrub;5.0;1.9;1.3441689458545194;3.537286744004256;0.7031566231143239;0.29684337697563223;0.6508455001402221;0.15558016955700252;0.4706638391346008
135;388;Central Tallgrass prairie;15.0;16.6;43.06368212645304;38.91296488269141;0.6610522928340797;0.33894770825747494;2.65697867955732;0.41432168932494645;1.34305959849708
136;750;Central Tibetan Plateau alpine steppe;10.0;6.6;20.19865304175934;30.6040202024576;0.661309808219364;0.338690190857861;2.8232562623355233;0.7128374446123539;1.942886130633935
137;39;Central Zambezian wet miombo woodlands;15.0;7.2;6.570401717518746;13.688337274114488;0.6641000005110256;0.33589999865293346;0.7903543629400992;0.24935719825650976;1.4803874955102625
138;567;Cerrado;12.2;11.9;15.670229648036054;16.065277969282103;0.6285663521281524;0.37143364691754027;1.338087873258099;0.2421437613457862;1.0798753101478835
139;656;Changbai Mountains mixed forests;12.5;17.7;112.85396545747729;79.69912471259092;0.5406303343781999;0.4593696660063175;7.432412704661886;0.9916153075006761;2.5227912957935326
140;657;Changjiang Plain evergreen forests;12.5;68.4;143.7584663093513;26.271648958765148;0.5832953526451092;0.41670464635037846;1.8126419439732748;0.5973395305963914;1.3707873846990646
141;224;Chao Phraya freshwater swamp forests;20.0;21.5;13.3326776494123;12.402490836662604;0.611633773167255;0.38836622468791787;0.46477724547976024;0.21545635980578645;0.43258809312880364
142;225;Chao Phraya lowland moist deciduous forests;16.8;17.0;10.055005438830506;9.936711257197206;0.6029216684695929;0.3970783310489189;0.44242016196741024;0.20508125189272533;0.4104066795282921
143;771;Cherskii-Kolyma mountain tundra;10.0;0.3;0.170445381480535;5.681512490254811;0.5429939438552046;0.45700605316047416;0.3525226322172456;0.2235731666454841;0.7947165801093462
144;292;Chhota-Nagpur dry deciduous forests;20.0;37.9;33.74339588657721;17.80654064804537;0.6258828514858926;0.3741171491739757;0.6293092149320472;0.3352078984008772;0.48327890483473507
145;528;Chiapas Depression dry forests;8.5;8.7;6.1441532513717805;6.002908480646443;0.5657483318832586;0.43425166119155434;0.8397090240811601;0.09066350268843293;0.2728378108987744
146;452;Chiapas montane forests;8.3;8.5;5.792034544635374;5.655751378879248;0.5450157652604225;0.4549842239232163;0.8150741363617439;0.09498376548777183;0.29669068347613503
147;428;Chihuahuan desert;5.0;6.0;7.529380457994388;6.274483714995323;0.6609623596895713;0.33903763977032114;1.339446705902475;0.16145756750049864;0.618099801980429
148;596;Chilean Matorral;10.0;2.0;3.1999492001348875;15.999746000674438;0.5567261077210031;0.4432738910541061;1.8651171330123464;0.23282957853406397;1.2561775118781302
149;453;Chimalapas montane forests;20.0;8.5;6.140652132738683;14.448593253502782;0.6011353458400333;0.398864660198385;0.8279328694125428;0.09009922096386894;0.26706958505917716
150;226;Chin Hills-Arakan Yoma montane forests;18.4;19.8;18.81234938956301;17.482183944737734;0.6267798371646984;0.3732201668737075;0.7344703097344776;0.3189451826675536;0.7522652200441452
151;529;Chiquitano dry forests;20.0;10.2;11.810804674129088;23.158440970559198;0.6639561174506272;0.3360438817243219;1.1366513314813076;0.21873672763065888;1.245174482344137
152;454;Chocó-Darién moist forests;20.0;10.5;10.244526065956203;19.51338298277372;0.598374383762927;0.40162561177806666;1.1303181685261998;0.11698974856634911;0.3782600980955386
153;772;Chukchi Peninsula tundra;10.0;0.2;0.06002094693313269;3.001047301937544;0.5624231143318787;0.43757688595026817;0.09462691770313418;0.16378339097514133;0.6372819203043473
154;429;Colorado Plateau shrublands;3.3;3.7;7.893763327332791;7.040383417428801;0.6231221333022451;0.3768778666039491;2.4057314965737366;0.25288991102373765;0.9914048205774609
155;353;Colorado Rockies forests;6.2;5.1;15.957337856337666;19.39911697241912;0.5986202072566927;0.401379793117185;3.6987291999032883;0.33385809028963404;1.2838124405851636
156;4;Comoros forests;20.0;2.2;0.9905179496109753;;0.6099257729119277;0.39007422724105034;0.3820493720691725;0.1305173002125514;0.35388948712474566
157;371;Cook Inlet taiga;7.5;0.4;1.6319023517266098;30.598168638925692;0.5886860068020803;0.4113139916851943;4.721501287589807;0.5214144072952513;2.9809669430344736
158;197;Coolgardie woodlands;1.0;1.2;0.2223744119799403;0.1853120026196462;0.6705071894019194;0.32949280831379185;0.1282402517167416;0.07472656692225502;0.12599239767905845
159;372;Copper Plateau taiga;7.5;0.3;1.1180224609366392;27.950560412760495;0.5879665610110745;0.4120334461062338;4.250725112370454;0.5110680299814517;3.4167267574072624
160;590;Cordillera Central páramo;17.5;5.5;10.260208369193833;32.646117538344015;0.5511967393165218;0.4488032521087145;2.169261530790662;0.2804640428414758;1.2237113135470443
